File,Label
t_93f3d6f7fc6aa6ff____c3_1____0.parquet,17
t_93f3d6f7fc6aa6ff____c3_1____1.parquet,17
t_93f3d6f7fc6aa6ff____c3_1____2.parquet,17
t_93f3d6f7fc6aa6ff____c3_1____3.parquet,17
t_93f3d6f7fc6aa6ff____c3_1____4.parquet,17
t_93f3d6f7fc6aa6ff____c15_0____0.parquet,17
t_93f3d6f7fc6aa6ff____c15_0____1.parquet,17
t_93f3d6f7fc6aa6ff____c15_0____2.parquet,17
t_93f3d6f7fc6aa6ff____c15_0____3.parquet,17
t_93f3d6f7fc6aa6ff____c7_0____0.parquet,17
t_93f3d6f7fc6aa6ff____c7_0____1.parquet,17
t_93f3d6f7fc6aa6ff____c7_0____2.parquet,17
t_93f3d6f7fc6aa6ff____c7_0____3.parquet,17
t_93f3d6f7fc6aa6ff____c7_0____4.parquet,17
t_93f3d6f7fc6aa6ff____c9_0____0.parquet,17
t_93f3d6f7fc6aa6ff____c9_0____1.parquet,17
t_93f3d6f7fc6aa6ff____c9_0____2.parquet,17
t_93f3d6f7fc6aa6ff____c9_0____3.parquet,17
t_93f3d6f7fc6aa6ff____c9_0____4.parquet,17
t_93f3d6f7fc6aa6ff____c8_0____0.parquet,17
t_93f3d6f7fc6aa6ff____c8_0____1.parquet,17
t_93f3d6f7fc6aa6ff____c8_0____2.parquet,17
t_93f3d6f7fc6aa6ff____c8_0____3.parquet,17
t_93f3d6f7fc6aa6ff____c8_0____4.parquet,17
t_93f3d6f7fc6aa6ff____c13_1____0.parquet,17
t_93f3d6f7fc6aa6ff____c13_1____1.parquet,17
t_93f3d6f7fc6aa6ff____c13_1____2.parquet,17
t_93f3d6f7fc6aa6ff____c13_1____3.parquet,17
t_93f3d6f7fc6aa6ff____c13_1____4.parquet,17
t_b28ed28824886b47____c10_0____0.parquet,19
t_b28ed28824886b47____c10_0____1.parquet,19
t_b28ed28824886b47____c10_0____2.parquet,19
t_b28ed28824886b47____c10_0____3.parquet,19
t_b28ed28824886b47____c10_0____4.parquet,19
t_b28ed28824886b47____c10_1____0.parquet,19
t_b28ed28824886b47____c10_1____1.parquet,19
t_b28ed28824886b47____c10_1____2.parquet,19
t_b28ed28824886b47____c10_1____3.parquet,19
t_b28ed28824886b47____c10_1____4.parquet,19
t_b28ed28824886b47____c11_0____0.parquet,19
t_b28ed28824886b47____c11_0____1.parquet,19
t_b28ed28824886b47____c11_0____2.parquet,19
t_b28ed28824886b47____c11_0____3.parquet,19
t_b28ed28824886b47____c11_0____4.parquet,19
t_b28ed28824886b47____c11_1____0.parquet,19
t_b28ed28824886b47____c11_1____1.parquet,19
t_b28ed28824886b47____c11_1____2.parquet,19
t_b28ed28824886b47____c11_1____3.parquet,19
t_b28ed28824886b47____c11_1____4.parquet,19
t_b28ed28824886b47____c12_0____0.parquet,19
t_b28ed28824886b47____c12_0____1.parquet,19
t_b28ed28824886b47____c12_0____2.parquet,19
t_b28ed28824886b47____c12_0____3.parquet,19
t_b28ed28824886b47____c12_0____4.parquet,19
t_b28ed28824886b47____c12_1____0.parquet,19
t_b28ed28824886b47____c12_1____1.parquet,19
t_b28ed28824886b47____c12_1____2.parquet,19
t_b28ed28824886b47____c12_1____3.parquet,19
t_b28ed28824886b47____c12_1____4.parquet,19
t_b28ed28824886b47____c13_0____0.parquet,19
t_b28ed28824886b47____c13_0____1.parquet,19
t_b28ed28824886b47____c13_0____2.parquet,19
t_b28ed28824886b47____c13_0____3.parquet,19
t_b28ed28824886b47____c13_0____4.parquet,19
t_b28ed28824886b47____c6_0____0.parquet,19
t_b28ed28824886b47____c6_0____1.parquet,19
t_b28ed28824886b47____c6_0____2.parquet,19
t_b28ed28824886b47____c6_0____3.parquet,19
t_b28ed28824886b47____c6_0____4.parquet,19
t_b28ed28824886b47____c7_0____0.parquet,19
t_b28ed28824886b47____c7_0____1.parquet,19
t_b28ed28824886b47____c7_0____2.parquet,19
t_b28ed28824886b47____c7_0____3.parquet,19
t_b28ed28824886b47____c7_0____4.parquet,19
t_b28ed28824886b47____c7_1____0.parquet,19
t_b28ed28824886b47____c7_1____1.parquet,19
t_b28ed28824886b47____c7_1____2.parquet,19
t_b28ed28824886b47____c7_1____3.parquet,19
t_b28ed28824886b47____c7_1____4.parquet,19
t_b28ed28824886b47____c8_0____0.parquet,19
t_b28ed28824886b47____c8_0____1.parquet,19
t_b28ed28824886b47____c8_0____2.parquet,19
t_b28ed28824886b47____c8_0____3.parquet,19
t_b28ed28824886b47____c8_0____4.parquet,19
t_b28ed28824886b47____c8_1____0.parquet,19
t_b28ed28824886b47____c8_1____1.parquet,19
t_b28ed28824886b47____c8_1____2.parquet,19
t_b28ed28824886b47____c8_1____3.parquet,19
t_b28ed28824886b47____c8_1____4.parquet,19
t_b28ed28824886b47____c9_0____0.parquet,19
t_b28ed28824886b47____c9_0____1.parquet,19
t_b28ed28824886b47____c9_0____2.parquet,19
t_b28ed28824886b47____c9_0____3.parquet,19
t_b28ed28824886b47____c9_0____4.parquet,19
t_b28ed28824886b47____c9_1____0.parquet,19
t_b28ed28824886b47____c9_1____1.parquet,19
t_b28ed28824886b47____c9_1____2.parquet,19
t_b28ed28824886b47____c9_1____3.parquet,19
t_b28ed28824886b47____c9_1____4.parquet,19
t_b28ed28824886b47____c4_0____1.parquet,19
t_b28ed28824886b47____c4_0____2.parquet,19
t_b28ed28824886b47____c6_1____0.parquet,19
t_b28ed28824886b47____c6_1____1.parquet,19
t_b28ed28824886b47____c6_1____2.parquet,19
t_b28ed28824886b47____c6_1____3.parquet,19
t_b28ed28824886b47____c6_1____4.parquet,19
t_b28ed28824886b47____c5_0____0.parquet,19
t_b28ed28824886b47____c4_0____3.parquet,19
t_b28ed28824886b47____c4_0____4.parquet,19
t_b28ed28824886b47____c5_0____1.parquet,19
t_b28ed28824886b47____c5_0____2.parquet,19
t_b28ed28824886b47____c5_0____3.parquet,19
t_b28ed28824886b47____c5_0____4.parquet,19
t_b28ed28824886b47____c5_1____1.parquet,19
t_b28ed28824886b47____c5_1____3.parquet,19
t_b28ed28824886b47____c5_1____4.parquet,19
t_b28ed28824886b47____c5_1____0.parquet,19
t_b28ed28824886b47____c5_1____2.parquet,19
t_b28ed28824886b47____c1_0____0.parquet,22
t_b28ed28824886b47____c1_0____1.parquet,22
t_b28ed28824886b47____c1_0____2.parquet,22
t_b28ed28824886b47____c1_0____3.parquet,22
t_b28ed28824886b47____c1_0____4.parquet,22
t_b28ed28824886b47____c2_0____0.parquet,19
t_b28ed28824886b47____c2_0____1.parquet,19
t_b28ed28824886b47____c2_0____2.parquet,19
t_b28ed28824886b47____c2_0____3.parquet,19
t_b28ed28824886b47____c2_0____4.parquet,19
t_b28ed28824886b47____c3_0____0.parquet,19
t_b28ed28824886b47____c3_0____1.parquet,19
t_b28ed28824886b47____c3_0____2.parquet,19
t_b28ed28824886b47____c3_0____3.parquet,19
t_b28ed28824886b47____c3_0____4.parquet,19
t_b28ed28824886b47____c4_1____0.parquet,19
t_b28ed28824886b47____c4_1____4.parquet,19
t_b28ed28824886b47____c2_1____0.parquet,19
t_b28ed28824886b47____c2_1____1.parquet,19
t_b28ed28824886b47____c2_1____2.parquet,19
t_b28ed28824886b47____c2_1____3.parquet,19
t_b28ed28824886b47____c2_1____4.parquet,19
t_b28ed28824886b47____c4_0____0.parquet,19
t_b28ed28824886b47____c3_1____0.parquet,19
t_b28ed28824886b47____c3_1____1.parquet,19
t_b28ed28824886b47____c3_1____2.parquet,19
t_b28ed28824886b47____c3_1____3.parquet,19
t_b28ed28824886b47____c3_1____4.parquet,19
t_b28ed28824886b47____c4_1____1.parquet,19
t_b28ed28824886b47____c4_1____2.parquet,19
t_b28ed28824886b47____c4_1____3.parquet,19
t_bd6030667b3d0d9a____c2_1____0.parquet,9
t_bd6030667b3d0d9a____c2_1____1.parquet,9
t_bd6030667b3d0d9a____c2_1____2.parquet,9
t_bd6030667b3d0d9a____c2_1____3.parquet,9
t_bd6030667b3d0d9a____c2_1____4.parquet,9
t_bd6030667b3d0d9a____c5_1____0.parquet,9
t_bd6030667b3d0d9a____c5_1____1.parquet,9
t_bd6030667b3d0d9a____c5_1____2.parquet,9
t_bd6030667b3d0d9a____c5_1____3.parquet,9
t_bd6030667b3d0d9a____c5_1____4.parquet,9
t_bd6030667b3d0d9a____c3_0____0.parquet,9
t_bd6030667b3d0d9a____c3_0____1.parquet,9
t_bd6030667b3d0d9a____c3_0____2.parquet,9
t_bd6030667b3d0d9a____c3_0____3.parquet,9
t_bd6030667b3d0d9a____c3_0____4.parquet,9
t_bd6030667b3d0d9a____c3_1____0.parquet,9
t_bd6030667b3d0d9a____c3_1____1.parquet,9
t_bd6030667b3d0d9a____c3_1____2.parquet,9
t_bd6030667b3d0d9a____c3_1____3.parquet,9
t_bd6030667b3d0d9a____c3_1____4.parquet,9
t_c701386b7c10b107____c10_0____0.parquet,4
t_c701386b7c10b107____c10_0____1.parquet,4
t_c701386b7c10b107____c10_0____2.parquet,4
t_c701386b7c10b107____c10_0____3.parquet,4
t_c701386b7c10b107____c10_0____4.parquet,4
t_c701386b7c10b107____c11_0____0.parquet,4
t_c701386b7c10b107____c11_0____1.parquet,4
t_c701386b7c10b107____c11_0____2.parquet,4
t_c701386b7c10b107____c11_0____3.parquet,4
t_c701386b7c10b107____c11_0____4.parquet,4
t_c701386b7c10b107____c11_1____0.parquet,4
t_c701386b7c10b107____c11_1____1.parquet,4
t_c701386b7c10b107____c11_1____2.parquet,4
t_c701386b7c10b107____c11_1____3.parquet,4
t_c701386b7c10b107____c11_1____4.parquet,4
t_c701386b7c10b107____c12_0____0.parquet,4
t_c701386b7c10b107____c12_0____1.parquet,4
t_c701386b7c10b107____c12_0____2.parquet,4
t_c701386b7c10b107____c12_0____3.parquet,4
t_c701386b7c10b107____c12_0____4.parquet,4
t_c701386b7c10b107____c13_1____0.parquet,4
t_c701386b7c10b107____c13_1____1.parquet,4
t_c701386b7c10b107____c13_1____2.parquet,4
t_c701386b7c10b107____c13_1____3.parquet,4
t_c701386b7c10b107____c13_1____4.parquet,4
t_c701386b7c10b107____c14_0____0.parquet,4
t_c701386b7c10b107____c14_0____1.parquet,4
t_c701386b7c10b107____c14_0____2.parquet,4
t_c701386b7c10b107____c14_0____3.parquet,4
t_c701386b7c10b107____c14_0____4.parquet,4
t_c701386b7c10b107____c14_1____0.parquet,4
t_c701386b7c10b107____c14_1____1.parquet,4
t_c701386b7c10b107____c14_1____2.parquet,4
t_c701386b7c10b107____c14_1____3.parquet,4
t_c701386b7c10b107____c14_1____4.parquet,4
t_c701386b7c10b107____c15_0____0.parquet,4
t_c701386b7c10b107____c15_0____1.parquet,4
t_c701386b7c10b107____c15_0____2.parquet,4
t_c701386b7c10b107____c15_0____3.parquet,4
t_c701386b7c10b107____c15_0____4.parquet,4
t_c701386b7c10b107____c15_1____0.parquet,4
t_c701386b7c10b107____c15_1____1.parquet,4
t_c701386b7c10b107____c15_1____2.parquet,4
t_c701386b7c10b107____c15_1____3.parquet,4
t_c701386b7c10b107____c15_1____4.parquet,4
t_c701386b7c10b107____c16_1____0.parquet,4
t_c701386b7c10b107____c16_1____1.parquet,4
t_c701386b7c10b107____c16_1____2.parquet,4
t_c701386b7c10b107____c16_1____3.parquet,4
t_c701386b7c10b107____c16_1____4.parquet,4
t_c701386b7c10b107____c17_0____0.parquet,4
t_c701386b7c10b107____c17_0____1.parquet,4
t_c701386b7c10b107____c17_0____2.parquet,4
t_c701386b7c10b107____c17_0____3.parquet,4
t_c701386b7c10b107____c17_0____4.parquet,4
t_c701386b7c10b107____c17_1____0.parquet,4
t_c701386b7c10b107____c17_1____1.parquet,4
t_c701386b7c10b107____c17_1____2.parquet,4
t_c701386b7c10b107____c17_1____3.parquet,4
t_c701386b7c10b107____c17_1____4.parquet,4
t_c701386b7c10b107____c18_0____0.parquet,4
t_c701386b7c10b107____c18_0____1.parquet,4
t_c701386b7c10b107____c18_0____2.parquet,4
t_c701386b7c10b107____c18_0____3.parquet,4
t_c701386b7c10b107____c18_0____4.parquet,4
t_c701386b7c10b107____c18_1____0.parquet,4
t_c701386b7c10b107____c18_1____1.parquet,4
t_c701386b7c10b107____c18_1____2.parquet,4
t_c701386b7c10b107____c18_1____3.parquet,4
t_c701386b7c10b107____c18_1____4.parquet,4
t_c701386b7c10b107____c19_0____0.parquet,4
t_c701386b7c10b107____c19_0____1.parquet,4
t_c701386b7c10b107____c19_0____2.parquet,4
t_c701386b7c10b107____c19_0____3.parquet,4
t_c701386b7c10b107____c19_0____4.parquet,4
t_c701386b7c10b107____c19_1____0.parquet,4
t_c701386b7c10b107____c19_1____1.parquet,4
t_c701386b7c10b107____c19_1____2.parquet,4
t_c701386b7c10b107____c19_1____3.parquet,4
t_c701386b7c10b107____c19_1____4.parquet,4
t_c701386b7c10b107____c20_0____0.parquet,4
t_c701386b7c10b107____c20_0____1.parquet,4
t_c701386b7c10b107____c20_0____2.parquet,4
t_c701386b7c10b107____c20_0____3.parquet,4
t_c701386b7c10b107____c20_0____4.parquet,4
t_c701386b7c10b107____c20_1____0.parquet,4
t_c701386b7c10b107____c20_1____1.parquet,4
t_c701386b7c10b107____c20_1____2.parquet,4
t_c701386b7c10b107____c20_1____3.parquet,4
t_c701386b7c10b107____c20_1____4.parquet,4
t_c701386b7c10b107____c21_0____0.parquet,4
t_c701386b7c10b107____c21_0____1.parquet,4
t_c701386b7c10b107____c21_0____2.parquet,4
t_c701386b7c10b107____c21_0____3.parquet,4
t_c701386b7c10b107____c21_0____4.parquet,4
t_c701386b7c10b107____c21_1____0.parquet,4
t_c701386b7c10b107____c21_1____1.parquet,4
t_c701386b7c10b107____c21_1____2.parquet,4
t_c701386b7c10b107____c21_1____3.parquet,4
t_c701386b7c10b107____c21_1____4.parquet,4
t_c701386b7c10b107____c22_0____0.parquet,4
t_c701386b7c10b107____c22_0____1.parquet,4
t_c701386b7c10b107____c22_0____2.parquet,4
t_c701386b7c10b107____c22_0____3.parquet,4
t_c701386b7c10b107____c22_0____4.parquet,4
t_c701386b7c10b107____c22_1____0.parquet,4
t_c701386b7c10b107____c22_1____1.parquet,4
t_c701386b7c10b107____c22_1____2.parquet,4
t_c701386b7c10b107____c22_1____3.parquet,4
t_c701386b7c10b107____c22_1____4.parquet,4
t_c701386b7c10b107____c23_0____0.parquet,4
t_c701386b7c10b107____c23_0____1.parquet,4
t_c701386b7c10b107____c23_0____2.parquet,4
t_c701386b7c10b107____c23_0____3.parquet,4
t_c701386b7c10b107____c23_0____4.parquet,4
t_c701386b7c10b107____c23_1____0.parquet,4
t_c701386b7c10b107____c23_1____1.parquet,4
t_c701386b7c10b107____c23_1____2.parquet,4
t_c701386b7c10b107____c23_1____3.parquet,4
t_c701386b7c10b107____c23_1____4.parquet,4
t_c701386b7c10b107____c24_0____0.parquet,4
t_c701386b7c10b107____c24_0____1.parquet,4
t_c701386b7c10b107____c24_0____2.parquet,4
t_c701386b7c10b107____c24_0____3.parquet,4
t_c701386b7c10b107____c24_0____4.parquet,4
t_c701386b7c10b107____c2_1____0.parquet,4
t_c701386b7c10b107____c2_1____1.parquet,4
t_c701386b7c10b107____c2_1____2.parquet,4
t_c701386b7c10b107____c2_1____3.parquet,4
t_c701386b7c10b107____c2_1____4.parquet,4
t_c701386b7c10b107____c5_0____0.parquet,4
t_c701386b7c10b107____c5_0____1.parquet,4
t_c701386b7c10b107____c5_0____2.parquet,4
t_c701386b7c10b107____c5_0____3.parquet,4
t_c701386b7c10b107____c5_0____4.parquet,4
t_c701386b7c10b107____c7_0____0.parquet,4
t_c701386b7c10b107____c7_0____1.parquet,4
t_c701386b7c10b107____c7_0____2.parquet,4
t_c701386b7c10b107____c7_0____3.parquet,4
t_c701386b7c10b107____c7_0____4.parquet,4
t_c701386b7c10b107____c9_0____0.parquet,4
t_c701386b7c10b107____c9_0____1.parquet,4
t_c701386b7c10b107____c9_0____2.parquet,4
t_c701386b7c10b107____c9_0____3.parquet,4
t_c701386b7c10b107____c9_0____4.parquet,4
t_c701386b7c10b107____c10_1____0.parquet,4
t_c701386b7c10b107____c10_1____1.parquet,4
t_c701386b7c10b107____c10_1____2.parquet,4
t_c701386b7c10b107____c10_1____3.parquet,4
t_c701386b7c10b107____c10_1____4.parquet,4
t_c701386b7c10b107____c13_0____0.parquet,4
t_c701386b7c10b107____c13_0____1.parquet,4
t_c701386b7c10b107____c13_0____2.parquet,4
t_c701386b7c10b107____c13_0____3.parquet,4
t_c701386b7c10b107____c13_0____4.parquet,4
t_c701386b7c10b107____c16_0____0.parquet,4
t_c701386b7c10b107____c16_0____1.parquet,4
t_c701386b7c10b107____c16_0____2.parquet,4
t_c701386b7c10b107____c16_0____3.parquet,4
t_c701386b7c10b107____c16_0____4.parquet,4
t_c701386b7c10b107____c12_1____0.parquet,4
t_c701386b7c10b107____c12_1____1.parquet,4
t_c701386b7c10b107____c12_1____2.parquet,4
t_c701386b7c10b107____c12_1____3.parquet,4
t_c701386b7c10b107____c12_1____4.parquet,4
t_c701386b7c10b107____c1_0____0.parquet,4
t_c701386b7c10b107____c1_0____1.parquet,4
t_c701386b7c10b107____c1_0____2.parquet,4
t_c701386b7c10b107____c1_0____3.parquet,4
t_c701386b7c10b107____c1_0____4.parquet,4
t_c701386b7c10b107____c2_0____0.parquet,4
t_c701386b7c10b107____c2_0____1.parquet,4
t_c701386b7c10b107____c2_0____2.parquet,4
t_c701386b7c10b107____c2_0____3.parquet,4
t_c701386b7c10b107____c2_0____4.parquet,4
t_c701386b7c10b107____c4_1____0.parquet,4
t_c701386b7c10b107____c4_1____1.parquet,4
t_c701386b7c10b107____c4_1____2.parquet,4
t_c701386b7c10b107____c4_1____3.parquet,4
t_c701386b7c10b107____c4_1____4.parquet,4
t_c701386b7c10b107____c6_0____0.parquet,4
t_c701386b7c10b107____c6_0____1.parquet,4
t_c701386b7c10b107____c6_0____2.parquet,4
t_c701386b7c10b107____c6_0____3.parquet,4
t_c701386b7c10b107____c6_0____4.parquet,4
t_c701386b7c10b107____c7_1____0.parquet,4
t_c701386b7c10b107____c7_1____1.parquet,4
t_c701386b7c10b107____c7_1____2.parquet,4
t_c701386b7c10b107____c7_1____3.parquet,4
t_c701386b7c10b107____c7_1____4.parquet,4
t_c701386b7c10b107____c9_1____0.parquet,4
t_c701386b7c10b107____c9_1____1.parquet,4
t_c701386b7c10b107____c9_1____2.parquet,4
t_c701386b7c10b107____c9_1____3.parquet,4
t_c701386b7c10b107____c9_1____4.parquet,4
t_c701386b7c10b107____c8_0____0.parquet,4
t_c701386b7c10b107____c8_0____1.parquet,4
t_c701386b7c10b107____c8_0____2.parquet,4
t_c701386b7c10b107____c8_0____3.parquet,4
t_c701386b7c10b107____c8_0____4.parquet,4
t_c701386b7c10b107____c1_1____0.parquet,4
t_c701386b7c10b107____c1_1____1.parquet,4
t_c701386b7c10b107____c1_1____2.parquet,4
t_c701386b7c10b107____c1_1____3.parquet,4
t_c701386b7c10b107____c1_1____4.parquet,4
t_c701386b7c10b107____c3_0____0.parquet,4
t_c701386b7c10b107____c3_0____1.parquet,4
t_c701386b7c10b107____c3_0____2.parquet,4
t_c701386b7c10b107____c3_0____3.parquet,4
t_c701386b7c10b107____c3_0____4.parquet,4
t_c701386b7c10b107____c8_1____0.parquet,4
t_c701386b7c10b107____c8_1____1.parquet,4
t_c701386b7c10b107____c8_1____2.parquet,4
t_c701386b7c10b107____c8_1____3.parquet,4
t_c701386b7c10b107____c8_1____4.parquet,4
t_c701386b7c10b107____c5_1____0.parquet,4
t_c701386b7c10b107____c5_1____1.parquet,4
t_c701386b7c10b107____c5_1____2.parquet,4
t_c701386b7c10b107____c5_1____3.parquet,4
t_c701386b7c10b107____c5_1____4.parquet,4
t_c701386b7c10b107____c3_1____0.parquet,4
t_c701386b7c10b107____c3_1____1.parquet,4
t_c701386b7c10b107____c3_1____2.parquet,4
t_c701386b7c10b107____c3_1____3.parquet,4
t_c701386b7c10b107____c3_1____4.parquet,4
t_c701386b7c10b107____c6_1____0.parquet,1
t_c701386b7c10b107____c6_1____1.parquet,1
t_c701386b7c10b107____c6_1____2.parquet,1
t_c701386b7c10b107____c6_1____3.parquet,1
t_c701386b7c10b107____c6_1____4.parquet,1
t_ca85e8f9eef5b9d5____c10_0____0.parquet,24
t_ca85e8f9eef5b9d5____c10_0____1.parquet,24
t_ca85e8f9eef5b9d5____c10_0____2.parquet,24
t_ca85e8f9eef5b9d5____c10_0____3.parquet,24
t_ca85e8f9eef5b9d5____c10_0____4.parquet,24
t_ca85e8f9eef5b9d5____c11_0____0.parquet,24
t_ca85e8f9eef5b9d5____c11_1____0.parquet,24
t_ca85e8f9eef5b9d5____c12_0____0.parquet,24
t_ca85e8f9eef5b9d5____c13_1____0.parquet,24
t_ca85e8f9eef5b9d5____c13_1____2.parquet,24
t_ca85e8f9eef5b9d5____c13_1____3.parquet,24
t_ca85e8f9eef5b9d5____c13_1____4.parquet,24
t_ca85e8f9eef5b9d5____c15_0____0.parquet,24
t_ca85e8f9eef5b9d5____c15_1____0.parquet,24
t_ca85e8f9eef5b9d5____c15_1____2.parquet,24
t_ca85e8f9eef5b9d5____c15_1____3.parquet,24
t_ca85e8f9eef5b9d5____c15_1____4.parquet,24
t_ca85e8f9eef5b9d5____c16_1____0.parquet,24
t_ca85e8f9eef5b9d5____c16_1____3.parquet,24
t_ca85e8f9eef5b9d5____c16_1____4.parquet,24
t_ca85e8f9eef5b9d5____c17_0____0.parquet,24
t_ca85e8f9eef5b9d5____c17_0____2.parquet,24
t_ca85e8f9eef5b9d5____c17_0____3.parquet,24
t_ca85e8f9eef5b9d5____c17_0____4.parquet,24
t_ca85e8f9eef5b9d5____c17_1____0.parquet,24
t_ca85e8f9eef5b9d5____c17_1____2.parquet,24
t_ca85e8f9eef5b9d5____c17_1____3.parquet,24
t_ca85e8f9eef5b9d5____c17_1____4.parquet,24
t_ca85e8f9eef5b9d5____c18_1____0.parquet,24
t_ca85e8f9eef5b9d5____c19_1____0.parquet,24
t_ca85e8f9eef5b9d5____c20_0____0.parquet,24
t_ca85e8f9eef5b9d5____c20_0____4.parquet,24
t_ca85e8f9eef5b9d5____c20_1____0.parquet,24
t_ca85e8f9eef5b9d5____c20_1____2.parquet,24
t_ca85e8f9eef5b9d5____c20_1____3.parquet,24
t_ca85e8f9eef5b9d5____c20_1____4.parquet,24
t_ca85e8f9eef5b9d5____c21_0____0.parquet,24
t_ca85e8f9eef5b9d5____c21_0____4.parquet,24
t_ca85e8f9eef5b9d5____c21_1____0.parquet,24
t_ca85e8f9eef5b9d5____c21_1____4.parquet,24
t_ca85e8f9eef5b9d5____c22_0____0.parquet,24
t_ca85e8f9eef5b9d5____c9_0____0.parquet,24
t_ca85e8f9eef5b9d5____c9_0____1.parquet,24
t_ca85e8f9eef5b9d5____c9_0____2.parquet,24
t_ca85e8f9eef5b9d5____c9_0____3.parquet,24
t_ca85e8f9eef5b9d5____c9_0____4.parquet,24
t_ca85e8f9eef5b9d5____c9_1____0.parquet,24
t_ca85e8f9eef5b9d5____c9_1____2.parquet,24
t_ca85e8f9eef5b9d5____c10_1____1.parquet,24
t_ca85e8f9eef5b9d5____c10_1____3.parquet,24
t_ca85e8f9eef5b9d5____c10_1____4.parquet,24
t_ca85e8f9eef5b9d5____c11_0____1.parquet,24
t_ca85e8f9eef5b9d5____c11_0____2.parquet,24
t_ca85e8f9eef5b9d5____c11_0____3.parquet,24
t_ca85e8f9eef5b9d5____c11_0____4.parquet,24
t_ca85e8f9eef5b9d5____c11_1____1.parquet,24
t_ca85e8f9eef5b9d5____c11_1____2.parquet,24
t_ca85e8f9eef5b9d5____c11_1____3.parquet,24
t_ca85e8f9eef5b9d5____c11_1____4.parquet,24
t_ca85e8f9eef5b9d5____c12_0____1.parquet,24
t_ca85e8f9eef5b9d5____c12_0____2.parquet,24
t_ca85e8f9eef5b9d5____c12_0____3.parquet,24
t_ca85e8f9eef5b9d5____c12_0____4.parquet,24
t_ca85e8f9eef5b9d5____c12_1____3.parquet,24
t_ca85e8f9eef5b9d5____c13_0____1.parquet,24
t_ca85e8f9eef5b9d5____c13_0____3.parquet,24
t_ca85e8f9eef5b9d5____c13_1____1.parquet,24
t_ca85e8f9eef5b9d5____c14_0____3.parquet,24
t_ca85e8f9eef5b9d5____c14_0____4.parquet,24
t_ca85e8f9eef5b9d5____c14_1____1.parquet,24
t_ca85e8f9eef5b9d5____c14_1____2.parquet,24
t_ca85e8f9eef5b9d5____c14_1____3.parquet,24
t_ca85e8f9eef5b9d5____c15_0____1.parquet,24
t_ca85e8f9eef5b9d5____c15_0____2.parquet,24
t_ca85e8f9eef5b9d5____c15_0____3.parquet,24
t_ca85e8f9eef5b9d5____c15_0____4.parquet,24
t_ca85e8f9eef5b9d5____c15_1____1.parquet,24
t_ca85e8f9eef5b9d5____c16_0____1.parquet,24
t_ca85e8f9eef5b9d5____c16_0____2.parquet,24
t_ca85e8f9eef5b9d5____c16_0____3.parquet,24
t_ca85e8f9eef5b9d5____c16_0____4.parquet,24
t_ca85e8f9eef5b9d5____c16_1____1.parquet,24
t_ca85e8f9eef5b9d5____c16_1____2.parquet,24
t_ca85e8f9eef5b9d5____c17_0____1.parquet,24
t_ca85e8f9eef5b9d5____c17_1____1.parquet,24
t_ca85e8f9eef5b9d5____c18_0____3.parquet,24
t_ca85e8f9eef5b9d5____c18_1____1.parquet,24
t_ca85e8f9eef5b9d5____c18_1____2.parquet,24
t_ca85e8f9eef5b9d5____c18_1____3.parquet,24
t_ca85e8f9eef5b9d5____c18_1____4.parquet,24
t_ca85e8f9eef5b9d5____c19_0____3.parquet,24
t_ca85e8f9eef5b9d5____c19_1____1.parquet,24
t_ca85e8f9eef5b9d5____c19_1____2.parquet,24
t_ca85e8f9eef5b9d5____c19_1____3.parquet,24
t_ca85e8f9eef5b9d5____c19_1____4.parquet,24
t_ca85e8f9eef5b9d5____c20_0____1.parquet,24
t_ca85e8f9eef5b9d5____c20_0____2.parquet,24
t_ca85e8f9eef5b9d5____c20_0____3.parquet,24
t_ca85e8f9eef5b9d5____c20_1____1.parquet,24
t_ca85e8f9eef5b9d5____c21_0____1.parquet,24
t_ca85e8f9eef5b9d5____c21_0____2.parquet,24
t_ca85e8f9eef5b9d5____c21_0____3.parquet,24
t_ca85e8f9eef5b9d5____c21_1____1.parquet,24
t_ca85e8f9eef5b9d5____c21_1____2.parquet,24
t_ca85e8f9eef5b9d5____c21_1____3.parquet,24
t_ca85e8f9eef5b9d5____c22_0____1.parquet,24
t_ca85e8f9eef5b9d5____c22_0____2.parquet,24
t_ca85e8f9eef5b9d5____c22_0____3.parquet,24
t_ca85e8f9eef5b9d5____c22_0____4.parquet,24
t_ca85e8f9eef5b9d5____c9_1____1.parquet,24
t_ca85e8f9eef5b9d5____c9_1____3.parquet,24
t_ca85e8f9eef5b9d5____c9_1____4.parquet,24
t_ca85e8f9eef5b9d5____c10_1____0.parquet,24
t_ca85e8f9eef5b9d5____c10_1____2.parquet,24
t_ca85e8f9eef5b9d5____c12_1____0.parquet,24
t_ca85e8f9eef5b9d5____c12_1____4.parquet,24
t_ca85e8f9eef5b9d5____c13_0____0.parquet,24
t_ca85e8f9eef5b9d5____c13_0____2.parquet,24
t_ca85e8f9eef5b9d5____c13_0____4.parquet,24
t_ca85e8f9eef5b9d5____c14_1____0.parquet,24
t_ca85e8f9eef5b9d5____c14_1____4.parquet,24
t_ca85e8f9eef5b9d5____c16_0____0.parquet,24
t_ca85e8f9eef5b9d5____c18_0____0.parquet,24
t_ca85e8f9eef5b9d5____c18_0____2.parquet,24
t_ca85e8f9eef5b9d5____c18_0____4.parquet,24
t_ca85e8f9eef5b9d5____c19_0____0.parquet,24
